time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.680000000000001,-0.0392034399208,-0.459853210335,13.7838083848,6.13035597,0.00399929922597,0.0,-0.0839733990651,-1.03949285985,3.99567482553,-0.133656226962,-0.0400322586137,0.0,440.87501883030916,437.2938768515457,438.4565268531445,441.1024250404667
1.740000000000001,-0.0443190350958,-0.52554198373,14.027182838,6.12182468225,0.00107172282857,0.0,-0.0862752136238,-1.15092145781,4.11616929886,-0.17058939909,-0.0788822077194,0.0,463.6939868067043,460.62983937374474,462.59047083434564,459.6534761305305
1.8000000000000012,-0.049500063774,-0.598122726545,14.2778414948,6.11190412625,6.27947849596,0.0,-0.0859190710944,-1.269417149,4.23840417699,-0.156513161482,-0.0812063491796,0.0,463.9883973604375,463.8010815093229,462.6714503062011,463.7534095155199
1.8600000000000012,-0.0545549540624,-0.678078077176,14.5361071501,6.10215515385,6.27496560967,0.0,-0.0820753291846,-1.39668434587,4.36966794842,-0.178391106185,-0.0653365190461,0.0,466.48256574426927,467.7160321671977,469.3337584504653,467.60833936687493
1.9200000000000013,-0.0593162214011,-0.765254921788,14.7987885106,6.09123772716,6.27206516703,0.0,-0.0763360254855,-1.51016002819,4.3860211985,-0.190248671925,-0.0267600023056,0.0,430.8245060118719,434.07234289350373,434.47156342454497,433.44303538936555
1.9800000000000013,-0.0636596622501,-0.859892514934,15.0647003814,6.0804200941,6.27060103228,0.0,-0.0682939908277,-1.64545952867,4.47699218537,-0.16550967578,-0.0200612292211,0.0,458.1231094987886,458.6554281424671,456.4201475897111,458.3595155537274
2.0400000000000014,-0.067443413782,-0.963634107475,15.3397209134,6.07046655071,6.2695784599,0.0,-0.0577103453261,-1.81357879278,4.68907935766,-0.16666793354,-0.0116026821833,0.0,495.2442023925996,495.8661294384535,495.8035248893017,495.69524503625325
2.1000000000000014,-0.0706286147043,-1.0767827364,15.6231779355,6.06111022748,6.26884561049,0.0,-0.048397969082,-1.95890434101,4.75881652207,-0.140298114862,-0.0134660227937,0.0,455.55113145595294,455.4022171025512,454.2229727153771,456.3101208660065
2.1600000000000015,-0.0732064596955,-1.19934504281,15.9130150708,6.05261628166,6.26780581403,0.0,-0.0374410258628,-2.12726728453,4.90139481733,-0.144226622294,-0.0264654739251,0.0,479.9357339544239,478.9480282189713,479.00086068811964,478.68488205241255
2.2200000000000015,-0.0751758811493,-1.33109331435,16.2066687079,6.04404456698,6.26581471934,0.0,-0.0280565857943,-2.2650805363,4.8867565129,-0.140266313105,-0.0520931889867,0.0,432.76004124338635,430.5964893748307,431.4396184771917,431.75421511948093
